id,text,created_at,user,retweet_count,favorite_count,sentiment
2186928864,Got my belly pierced today!!!  Â§My gift to me 4my birthday! Which is tomorrow!! 6/16Â§ lol,2009-06-15 20:25:27-07:00,BleuVert,4729,872,POSITIVE
1753363418,"@computermuseum shame I dont still have my 286 compaq portable, which was really anything but portable LMAO, last tweet 4 now, toodle pip ",2009-05-10 02:09:23-07:00,BearNoiz,85,9019,POSITIVE
2039725516,"@savagestar No you didn't   His appreciation thread in at nin.com is pretty sweet. BTW, did you go through the entirety of the ZQ website?",2009-06-04 23:32:01-07:00,gamerwoman3d,8301,701,POSITIVE
2262562760,My &quot;I wanna impregnate your sister&quot; joke did not go over too well.... thanks alcohol. ,2009-06-20 23:38:42-07:00,DeJaLou,8270,15216,NEGATIVE
2223458795,i feel the worst rite now - im soo sick. hopefully i get better soon ,2009-06-18 09:11:00-07:00,msz_natalie,3409,13246,NEGATIVE
2189038113,@mikailachavez so Im reading that u most likely didn't go! Me 2! We can just go tommorow!  ok fwend,2009-06-15 23:59:09-07:00,mrssatarrajonas,3401,2797,POSITIVE
2014526961,"@bakushori  personal lifehacker, eh? sounds like fun!  No worries and enjoy the search experience.  ",2009-06-03 02:42:56-07:00,jeffreyrowe,221,17281,POSITIVE
2015266467,Lovers Electric - Could this be (Sam La More Rmx) ][ &lt;3 @FiFiKaboom  @eliott_is_dead @carolbrota @TimMothE @G... â« http://blip.fm/~7jphp,2009-06-03 05:04:18-07:00,BreatheSuccexy,4185,11950,POSITIVE
2068890692,@dodgergirl27ab  Omg! Yessss! F*in hilarious!!! They told me I was laughin pretty loud ,2009-06-07 15:46:18-07:00,L8KRS,7661,12141,POSITIVE
1999415910,@harshalpatil You're welcome ,2009-06-01 21:03:47-07:00,Amanda_fd,5558,15993,POSITIVE
1976733148,Just killed the Jello shots ,2009-05-30 19:47:29-07:00,KKKiana,3081,17170,POSITIVE
1960315275,"@DoneenMills Oldest graduates from? Whatever it is, congrats!  ",2009-05-29 08:39:11-07:00,kohenari,3109,5692,POSITIVE
1755345422,@OfficialLucasT hello lucas. how are you on this fabulous day? ,2009-05-10 09:47:08-07:00,zoepearman,5171,6090,POSITIVE
1997853613,@_Weebs You hate me bbz? Don't worry...all will be well when we go streaking through Pitmedd in the sunshine tomorrow! ,2009-06-01 18:27:11-07:00,_Beeks,1264,8469,POSITIVE
2229239261,Sadie's refusing to talk to me ,2009-06-18 16:20:57-07:00,AliMacKenzie7,7688,2487,NEGATIVE
2259895320,@ChalsiEspiritu i know ,2009-06-20 19:13:15-07:00,kaelacastelucci,947,110,NEGATIVE
2176442849,"@LukeStratford Annoyed, uploading a whole lot of photos to some photo site from myspace, nobody uses myspace anymore ",2009-06-15 04:46:21-07:00,mickeyslive,1231,2703,NEGATIVE
2188324893,@sarahlbuchanan I got her this time! ,2009-06-15 22:34:33-07:00,hollywoodhames,9748,14588,POSITIVE
2012531987,"Bedtime for bonzos, work tomorrow ",2009-06-02 21:42:18-07:00,JessicaPerkins,3237,5478,NEGATIVE
2066030339,PEACE OUT OTTAWA. ,2009-06-07 10:38:24-07:00,dannnie,3453,15066,POSITIVE
1957660274,my picks for #ff @Timmy_Sabre for telling me what it is @Day2DayPA for her support and @mediahunter for making me laugh today. Nite all ,2009-05-29 02:04:44-07:00,AllswellLife,8852,11526,POSITIVE
2014146502,@syng4absolution i guess i do? i LOVE their shooters ,2009-06-03 01:28:54-07:00,chiemorimoto,8487,4370,POSITIVE
2224352281,@Chris_Gorham it's gotta be a main character...Papa Mills?  Every1 thinks he's the killer so he's gotta go...hopefully not Jimmy ,2009-06-18 10:16:53-07:00,AshleySuperfly,5150,7159,NEGATIVE
2326587065,i'm so angry about my geometry teacher! if he didn't lower my grade i could be head of the class! ,2009-06-25 08:07:33-07:00,e_cm,8742,120,NEGATIVE
1753804824,gah hate my team getting beat  and by 7 points lame!!,2009-05-10 04:25:30-07:00,sammy148,486,3901,NEGATIVE
2056626991,@iiLoveJBxOx but there're brothers ,2009-06-06 12:22:39-07:00,NickJoeKevin01,939,41,POSITIVE
1971191961,"Oh dear, Royal XI 18 Lions 3 ",2009-05-30 07:21:23-07:00,SauberRG,7004,4926,NEGATIVE
1677764945,@sharlynnx hahah yeahhhhh :o normally my saturdays are boring as:') but today is exciting ,2009-05-02 04:44:55-07:00,xsuzannee,6987,18983,POSITIVE
2012152147,"@sarahjbray - hey! there you are! you haven't been tweeting as much!  No, she is just an awesome roommate! Isn't that great?!",2009-06-02 21:02:22-07:00,jameelee,3539,9994,POSITIVE
1833653715,Check out Keri Hilson's latest single - &quot;Knock You Down&quot; Very appropriate for right now.  http://bit.ly/OW37Z,2009-05-18 00:53:03-07:00,missxtatti,1693,11462,NEGATIVE
2254061869,@coopcakes shut up! its not that bad babe! gee i want to watch some series! one tree hill for example - last episode  is Peyton alive?,2009-06-20 10:03:07-07:00,janetharvelle,8785,5504,NEGATIVE
2062314126,has a small crush ,2009-06-06 23:46:19-07:00,_mamanda,1483,666,POSITIVE
2056713917,I begin to doubt the potential of my friends and other close people... Or am I just self-centered? Future is nice - but without them ,2009-06-06 12:32:23-07:00,DzintarsKanders,9933,8095,NEGATIVE
2322870512,i love the seventh book of harry potter!!!!  want to read it again but i dont the money to buy ,2009-06-25 00:19:30-07:00,soccerdude93,366,5259,NEGATIVE
2228562088,"@esthy lawyer? but yeh, you go visit the doctor again. let us know whats the result ok. im not feeling that well  im feeling feverish ",2009-06-18 15:28:47-07:00,ruthyan,6200,8159,NEGATIVE
2226709770,Pondering digestive test results = no wheat (already do that) no cow's milk dairy (ohnoes!)  Goat's milk  here I come  #foodfail,2009-06-18 13:10:17-07:00,prmros,2264,10849,NEGATIVE
1965315627,"@Britt_Kims_Mom Lucky.  Billie is too little to stay over yet, but one day. ",2009-05-29 16:35:15-07:00,melissaox,2021,1241,POSITIVE
1881139916,love it. ,2009-05-22 04:37:03-07:00,krizpot,8594,12662,POSITIVE
2222306377,So tired ,2009-06-18 07:40:49-07:00,melmo43m,2491,9404,NEGATIVE
1988843927,looking forward to E3. Too bad I couldn't actually be there. ,2009-06-01 00:25:21-07:00,lightwarrior179,1771,360,NEGATIVE
1960335720,"@gina_pina_14  Not good!!He wouldnt like his girl flirting with his colleagues,would he?",2009-05-29 08:41:08-07:00,nandiaramos,8833,4309,NEGATIVE
2203585015,"can't choose between majors  So I might double major instead  Psych &amp; MBB? We'll see!  Goodnight, twitter world!",2009-06-17 00:57:10-07:00,busybee6009,6797,3323,NEGATIVE
1794992077,@MissJazzy23 it aint started raining out here yet..damnit to hell with this 40 days n 40 nites shyt...yea I gotta go get a few things too ,2009-05-14 07:50:22-07:00,KenaB,1267,12897,NEGATIVE
2328193514,"or Perez Hilton, or any other hipster come lately ends up there, I will be so darned sad.  I know I am whining, but darn it!",2009-06-25 10:09:58-07:00,Maudelynn,8259,5956,NEGATIVE
1932622581,@mitchelmusso 5 days ! and I preordered ,2009-05-26 22:44:09-07:00,Geniqua,1452,12188,POSITIVE
2181702391,trying to work out how to use this!!!! plus trying to find Miley Cyrus tickets ,2009-06-15 13:03:57-07:00,RachP123,3603,13333,POSITIVE
1564400697,is in class with Kade... only five more days after today!   ,2009-04-20 04:11:41-07:00,danajo28,6155,18761,POSITIVE
2066401722,Bound for the Santa Monica Crafts Fair.  Too bad Killer Shrimp is gone ,2009-06-07 11:20:06-07:00,mahsdad,4058,11886,NEGATIVE
2214628609,@britishxo and u didnt come see me ! ,2009-06-17 17:53:43-07:00,prettyboss,1771,396,NEGATIVE
1957138585,In heaven at 2 30 with a fresh bag of doritos. ,2009-05-29 00:30:33-07:00,katsgoturtongue,6398,10039,POSITIVE
2049266518,@cassan0vaaa ---low alcohol tolerance is always a good thing.  when you become a sailor that's a big red flag. But thanks for the jager!,2009-06-05 17:28:01-07:00,melissafe,79,11454,POSITIVE
1834042210,"in the office, it's a quiet morning  hope it stays this way",2009-05-18 02:17:18-07:00,angel5768,956,2219,POSITIVE
2208551898,@StCathsEnFrance sounds fantastic.......is it lovely and sunny? Its pouring down here!!!  I hope james A is enjoying himself!,2009-06-17 10:13:22-07:00,abbie79,9182,4967,NEGATIVE
1976498620,"@RetroRewind Sorry to hear that, hope you get well soon ",2009-05-30 18:24:44-07:00,Missmc805,8146,12878,POSITIVE
1975265731,"A friend just called 2 remind there's a Greek Fest today in #Rochester, on East Ave. Swing by, or should I say &quot;syrtaki by&quot; if UR around ",2009-05-30 15:40:45-07:00,LarisaBelliveau,4465,14257,POSITIVE
2266635103,i'm feeling the hurt today lemme tell ya what. volunteering for habitat for humanity was good but Im so sore today and it was 100 deg out ,2009-06-21 09:43:42-07:00,NolaMatt09,3466,11249,NEGATIVE
2065087925,that concert was amazing. flo rida came down my aisle and my sister touched him; and i stood 5 feet away from jesse mccartney. awesome. ,2009-06-07 08:44:59-07:00,emilyheartspatd,4943,15146,POSITIVE
1826280651,@Guerillaz your welcome ,2009-05-17 09:00:56-07:00,DJCCode,3828,17143,POSITIVE
1960317285,"@flippy10 deh, i wish the deal was up when i bought my macbook in december  but.. at least i got 100 bucks off! :]",2009-05-29 08:39:23-07:00,doitJEFFSTYLE,2819,1120,NEGATIVE
1980074289,I am happy to have the lil doggie back in our house ,2009-05-31 06:28:37-07:00,MissStapo,884,1946,POSITIVE
2322629343,"RIP Ty, 1 year has passed too fast. You were the greatest. I love and miss you. ",2009-06-24 23:51:04-07:00,mallorydanger,5838,18666,NEGATIVE
1986815430,@robotsonthemoon i'm sorry i didn't mean it ,2009-05-31 20:14:18-07:00,sketchler,5741,11574,NEGATIVE
1984957319,"Really tired, but as soon as i go to sleep when i wake up i dont live here anymore ",2009-05-31 17:01:36-07:00,ZedC,6635,9202,NEGATIVE
1553669326,@framolamdu i thought it was the clone when i saw it so wasn't too upset but then found out he has definitely left the series ,2009-04-18 15:46:37-07:00,donnaste1,737,14752,NEGATIVE
1965928491,Greenville Drive games just aren't the same without the &quot;Baseball Guy&quot; clown. ,2009-05-29 17:41:12-07:00,Galley99,1386,2800,NEGATIVE
2018209176,"k, i think i am done with work today, however the sun is being taken over by clouds right now ",2009-06-03 10:29:31-07:00,kawtreenah,2046,12610,NEGATIVE
1971601422,Ok I'm at this football game and the damn sun has disappeard!!! WTF ,2009-05-30 08:21:36-07:00,kellz326,751,7155,NEGATIVE
1881796076,Friday's are fun. Specially when Monday is off. ,2009-05-22 06:27:43-07:00,glaksh,4671,17693,POSITIVE
1989220880,Tickets to Singapore booked! Finally ,2009-06-01 01:38:47-07:00,t0mf,8871,12900,POSITIVE
1793132282,@iamdiddy haven't stoped revising for the good old GCSEs  cnt beleve i have over 20 hours of exams in the next few weeks  xx,2009-05-14 02:22:56-07:00,steph_harris_,451,12331,NEGATIVE
1981359246,WingyPie : Too HOT to put my House Coat and my Fluffy Slippers on!  Boo hoo! Ribena is the Devil! X,2009-05-31 09:52:23-07:00,WingyPie,6691,19316,NEGATIVE
1833726507,I watched Angels &amp; Demons this weekend. The foodie in me kept wanting to call the Camerlango the Carnaroli ,2009-05-18 01:07:37-07:00,VivianBoroff,814,11212,POSITIVE
1792484805,@Xemnas I WILL  HRY,2009-05-14 00:09:31-07:00,Wavness,9678,6615,POSITIVE
1825263368,@margaretbecker may I put the bid in for Seattle? Please come here! ,2009-05-17 05:54:54-07:00,tlhodel,101,2074,POSITIVE
2300697708,Becca and the rest of my canadians just left  i miss them soo much already. Can't wait to visit them in AUG.,2009-06-23 15:21:45-07:00,Dweebits,8812,13311,NEGATIVE
2234871350,"landed in SEA, @spincycle3 &amp; I are waiting for luggage continental made us check. have to be in for a meeting by 9:30 am  yuck.",2009-06-19 00:48:50-07:00,tacanderson,236,10721,NEGATIVE
2328301034,thinks that some things in life are inevitable...like being in love with the wrong person ,2009-06-25 10:17:52-07:00,Emma_OuTrAgEoUs,9865,3327,NEGATIVE
1956614642,@lisharnay @RobbyAvila &quot;I didn't walk right for days&quot; ,2009-05-28 23:09:19-07:00,bjostad,5788,4548,POSITIVE
2065921414,going to church an then going somewhere afterwards but idk when. Can't stay in too nice if a day for that ,2009-06-07 10:26:00-07:00,Carloss2,822,3464,POSITIVE
1971370424,"@theGypsy I was showing them the real scum of the community via the Contact Form. They nuked one, left the other and told me to go away. ",2009-05-30 07:49:50-07:00,pageoneresults,1498,6620,POSITIVE
1693605504,wonderin how Nicki minaj was @ mystique...soo wanted to go! ,2009-05-03 23:59:33-07:00,KillaKi,6735,11096,NEGATIVE
2174359742,@gribbsmate haha yeah i can understand you! When i finished my exams last week i was like &quot;YAYYY OVER FINALLY!&quot; ,2009-06-14 23:16:25-07:00,niicooooole,872,15412,POSITIVE
1991477185,hubbs had a rain day so we got to sleep in. except i slept too late. Gus is feeling sluggish  maybe it's a sign i need more coffeeeeee? ;D,2009-06-01 07:59:34-07:00,maggiewhitley,3372,7406,NEGATIVE
2239957153,MY POOR YAYA BELLA DIDN'T GET HER SHOTS. HER COLD TURNED INTO BRONCHITIS ,2009-06-19 10:03:00-07:00,BeLLaPLaYGiRL,7878,12470,NEGATIVE
2265504787,"It rains and now it still rains xD  oh man, my friends (at germany) are not on ",2009-06-21 07:36:45-07:00,kathiappel,996,15109,NEGATIVE
2263303203,"bored , nothing to do ",2009-06-21 01:20:36-07:00,tahlia_bubbles,1150,11589,NEGATIVE
1984227119,@LynzMichelle thank you! ,2009-05-31 15:34:25-07:00,MsKellanLautner,7536,15818,POSITIVE
2191735781,@danpurchas Welcome to Zoho ,2009-06-16 06:45:29-07:00,arvindnatarajan,920,14174,POSITIVE
1989601898,@ddlovato  you still cant sleep?? btw i love ur music and style and ur so pretty ,2009-06-01 03:01:10-07:00,therealabbyl,8169,14121,NEGATIVE
1973408653,"@abbensalacup what's yag ?! haha .. oh wait , GAY !  omg i'm slow ",2009-05-30 11:58:27-07:00,monicananz,1885,5552,NEGATIVE
2205829470,I think my tummy wants to kill me. ,2009-06-17 06:24:16-07:00,cindyyycck,3280,6204,NEGATIVE
1999530596,"@kikielise I'm on my phone and laying down on my bed, lol ",2009-06-01 21:15:48-07:00,percgirl11,8262,8775,POSITIVE
1956888091,"Slept really badly!!  crazy, crazy dream!",2009-05-28 23:50:03-07:00,Bhaarti,4317,10815,NEGATIVE
1991293822,i am having an allergy attack at my desk. sinus fail. ,2009-06-01 07:39:24-07:00,jklmnop,2576,940,NEGATIVE
1982398919,"@FrankandDerol Hey girls  how are you? im a big fan, any way you could send me your songs please? xoxo",2009-05-31 12:00:46-07:00,LorenYxox,5429,19344,POSITIVE
2213178824,I looked into a great martial arts school near my house &amp; they're too damn expensive! How do people afford this!? Poor M. He wants to go. ,2009-06-17 15:55:06-07:00,OutlanderUSA,1749,1607,NEGATIVE
1753445697,Dear killer headache: Please go away? ,2009-05-10 02:33:32-07:00,adorelavida,3126,8164,NEGATIVE
1556448913,just got home from a fun night ,2009-04-18 23:45:52-07:00,KaitRose,1232,7126,POSITIVE
2257164447,@lydsies  that's what iPhones are for (!),2009-06-20 14:47:02-07:00,empathic,1618,61,NEGATIVE
1836150362,@victorbarry Happy Birthday! Hope you have a good 'un ,2009-05-18 08:21:09-07:00,Anneelicious,4806,4391,POSITIVE
1968401505,@starlingpoet I made a strawberry pie today and it's all your fault  ,2009-05-29 22:14:40-07:00,Jan3005,1821,1040,POSITIVE
2001110413,decided to ditch assignments and bake cupcakes ,2009-06-02 00:45:21-07:00,annabelyee,3417,13416,POSITIVE
2066175490,Doing nothing with @mvictoriam on itaipava we're at the popular fair sÃ³ much strange people here mt god! ,2009-06-07 10:54:43-07:00,AlexandreeB,5527,3208,POSITIVE
1564953111,@katielips are any tech tours coming back on Friday after the conference as I'm not able to stay ,2009-04-20 06:21:01-07:00,charlottebritto,6649,11303,NEGATIVE
1685930824,"@joeymcintyre hey baby, are we going for the third day without you?  where you at? I miss you a lot honey. LOVE YOU",2009-05-03 03:43:40-07:00,AnabelMcIntyre,1706,6406,NEGATIVE
1992112547,"100 year old automaker, GM, files for bankruptcy today     Many effected....our best goes out.",2009-06-01 09:06:10-07:00,BillysAutoSales,1804,15225,NEGATIVE
1977835595,stop it  I need you  Don't leave me  help me ,2009-05-30 22:42:08-07:00,hearttheFormat,663,5578,NEGATIVE
1882677900,last day of school!! whoohoo!  making a Summer vision board with my kids this weekend so we visualize our goals/plans ;),2009-05-22 08:10:46-07:00,startupprincess,4231,16010,POSITIVE
2181524145,trying to vote for the teen choice awards and it says im not old enough. helloooo is this site defective? ugg ,2009-06-15 12:49:43-07:00,christalovesjb,1539,4051,NEGATIVE
2055089143,"Olhaa, The Sims 3 nos trending Topics... legal. ",2009-06-06 09:33:38-07:00,willborba,3171,16114,POSITIVE
1693378524,Can I just say this is the best fiber photo I've taken EVER?!  http://tinyurl.com/c5zumw  ,2009-05-03 23:15:03-07:00,_Serendipity_,6534,13331,POSITIVE
1967621903,@elisabethx I got a riding hat today not hard top but one ur wear under. totally for u ,2009-05-29 20:48:04-07:00,VeronicaYanco,3448,18170,POSITIVE
2063927911,Is toastin it  waitin 4 andy t cum back from gym then hopefully can set the xbox live back up!!!! Fingers crossed!!!!!!,2009-06-07 05:29:56-07:00,Princess_issa,492,15704,POSITIVE
1997209689,"Had a great day, barbecue, water fights and sunbathing.Chilling out with ice cold can of cider now. Back to work tomorrow ",2009-06-01 17:19:54-07:00,redcorsamaisy,6145,9407,NEGATIVE
1572904732,cant sleep.......i have so much on my mind right now ,2009-04-20 23:51:41-07:00,Mike_M_Schwartz,3464,16226,NEGATIVE
2234896458,"@peterfacinelli  im sorry about the bet. If I could follow you 250,000 more times I would",2009-06-19 00:52:08-07:00,krazyk85,6906,3277,NEGATIVE
1794089563,"@anitaerikson hehe, I remember that ANZ rainbow  #EFTPOS",2009-05-14 05:48:41-07:00,mathewsanders,4899,3532,NEGATIVE
1974444187,Went to canterbury for a road trip. I want to go there now ,2009-05-30 14:01:56-07:00,collystrings,7788,4130,NEGATIVE
1676590359,"Had a fun date tonight  Saw the Wolverine movie, it was decent. Not great, but good.",2009-05-01 23:23:57-07:00,taptapdatrice,1319,9474,POSITIVE
1985069074,@Spoonsie @vojha @TidyCat &quot;June is for Winners&quot; begins tomorrow. ,2009-05-31 17:15:03-07:00,sugarwilla,6717,15965,POSITIVE
2179394800,can't get his head around this plugin ,2009-06-15 09:55:47-07:00,mickelous,9332,12520,NEGATIVE
2184670255,@MaternalSpark  I put you in my blog today  http://glassidentities.blogspot.com/,2009-06-15 17:07:50-07:00,glassidentities,5413,12406,POSITIVE
2263802778,I wish someone (celebrity wise) woud follow me ,2009-06-21 02:44:22-07:00,sophiie1611,7206,12917,NEGATIVE
2058900845,"@joebeaudoinjr yeah, its a federal thing so I have no choice.  Oh well, time to tweet happy thoughts. I've got a month before it happens.",2009-06-06 16:44:11-07:00,troyal09,6648,2572,NEGATIVE
2055380535,"finally we finished making up this room, pretty clean here now, @nadtriadina just took a little part to cleaned it ",2009-06-06 10:05:38-07:00,OliviaSandra,8979,18812,NEGATIVE
1998228213,Emery's new album is out today ,2009-06-01 19:05:17-07:00,justleaves,163,9121,POSITIVE
1793459331,@jamesmiller123 its friday tomorrow  yesssss! got a science project due though  gay! how r u? xxx,2009-05-14 03:39:37-07:00,anna_bananaxx,4384,3471,NEGATIVE
2201415691,@dinno man you will not belive I was seeing our mumbai snaps ,2009-06-16 21:07:39-07:00,kunalgautam,7152,18329,NEGATIVE
1970698530,@ShesElectric_ yummm. im all out of oatcakes   ok chick.il speak to you in a bit.. xxxx,2009-05-30 05:46:28-07:00,kat_n,8866,11916,NEGATIVE
2184461643,Just had some dinner it was good. ,2009-06-15 16:49:48-07:00,Eric77lv,6374,17046,POSITIVE
2175910642,@MattyLeppard oh and also absent alk if you've heard of them? they were the hoosiers support group at the gig i went to ,2009-06-15 03:14:21-07:00,sianette,4522,1320,POSITIVE
2189750684,"@MandyyJirouxx &quot;Butterfly fly away! - Miley Cyrus  haha, write it too ! ;)",2009-06-16 01:41:47-07:00,Elin_Its_Me,1493,12606,POSITIVE
2202847791,@tianamayumi i feel you on that. ill be at school until noon and its a day i cant miss or ill get dropped. fuck! i want to go! ,2009-06-16 23:24:43-07:00,csharpstandard,8926,13950,NEGATIVE
2254971989,I need to buy shorts and stop cutting all my pants ,2009-06-20 11:26:59-07:00,my_oh_my,2193,9905,NEGATIVE
2261719822,"gniteee, stupid coughing ",2009-06-20 22:07:13-07:00,723,6406,29,NEGATIVE
2189211036,@GourdofGold Aww Tthanks!  LMAO! And LOL at the cartoon! It's so pimp names slickback ; ) LOL!,2009-06-16 00:23:03-07:00,r3v27t70,4307,5347,POSITIVE
2071283843,I have the cutest niece in the world http://twitpic.com/6vnom courtesy of my sister &amp; @jonesoxygen. ,2009-06-07 20:01:32-07:00,aKatiej,9471,4182,POSITIVE
2071236118,"@jcurries If I didn't win the lottery last night, I'll be sending my cancellation in tomorrow. ",2009-06-07 19:56:47-07:00,cabri,8064,14870,NEGATIVE
2015635709,http://twitpic.com/6iyyt - me and my friends on the last day of school ,2009-06-03 06:02:46-07:00,Amneet001,1062,10505,NEGATIVE
2264770700,I'm craving for durian  who want to bring me to go and have it? (: daddy!! I want durian!!,2009-06-21 05:46:38-07:00,unknownknockout,1564,9230,NEGATIVE
2182168637,My nail polish is peeling on my finger nails..that's not good at all  another Mani+pedi this week ,2009-06-15 13:41:47-07:00,JustMEJacque,6025,462,NEGATIVE
2208522809,"Emergencies in the office all morning. Meetings, meetings, and no blogs ",2009-06-17 10:11:11-07:00,bryanthology,7969,18572,NEGATIVE
2056626732,We're treatin selves 2 chinese 2nite @ work I mmmm chow mein ,2009-06-06 12:22:37-07:00,manu124,2068,13631,POSITIVE
1956462653,"I think I killed our Ipod.  It went through the wash, now just say's low battery although it has charged all night. Will not turn on ",2009-05-28 22:49:00-07:00,EdwinRobinson,8487,15683,NEGATIVE
2058414402,"Going home, getting ready, then heading to City Island for Ray's party! ",2009-06-06 15:46:44-07:00,Frannie726,1661,16392,POSITIVE
2044045962,@SpokeWithPics Thanks for #FollowFriday! ,2009-06-05 09:40:26-07:00,XanaduBTherapy,6049,2419,POSITIVE
1976568785,Picking up carryout from Chili's-I &lt;3 Chili's! ,2009-05-30 19:21:03-07:00,birdiebunch,8899,4640,POSITIVE
2004702369,@calderin You are so funny that when I saw you on here....I knew I wanted some of your humor all the time! ,2009-06-02 09:29:37-07:00,LuluDaisy,9334,2234,POSITIVE
2182616660,Ate so much today.   ...fatty!,2009-06-15 14:17:31-07:00,dinorawr,107,16788,NEGATIVE
1962896656,"Bad day!  Work's TOO stressful...been involved in a minor accident, but everything's ok so far. Have to cut down immediately!",2009-05-29 12:46:01-07:00,Goldilinchen,2473,19994,NEGATIVE
2047746046,nothing personal. will be. the album. of the . SUMMER ,2009-06-05 14:59:56-07:00,theeycallmedee,425,13205,POSITIVE
2214490501,This is one of those days that makes me wish I had an iPhone... if only it weren't for the ridiculously expensive Vodafone contract ,2009-06-17 17:42:06-07:00,whitehawk,2115,3512,NEGATIVE
1834516102,"Hello, Twitter! ",2009-05-18 04:06:58-07:00,salvadormaru,6936,14444,POSITIVE
1965377963,i miss k_ris punking me everytime we hung out and effnng me up ,2009-05-29 16:41:53-07:00,desssays,8309,13529,NEGATIVE
2248407314,I've to go to office on the weekend....poor my hubby...poor my kids  http://myloc.me/4zQB,2009-06-19 21:27:31-07:00,winnylukman,6212,14450,NEGATIVE
2069378984,"My family thinks I talk too much, so I'll spare them &amp; just twitter  ",2009-06-07 16:39:09-07:00,skimvillage,7087,3053,POSITIVE
1693266349,"Enrollment procedures initiated. So far... so good. No chaos yet. (And yes, i'm your ID section man) ",2009-05-03 22:54:48-07:00,semajnozid,4686,9611,POSITIVE
1989776818,Last monday of classes for this quarter ,2009-06-01 03:39:21-07:00,vietdoll,6874,7922,POSITIVE
2218672223,Last day of school for me was Jun. 17th!  That was my last yr. of middle school ,2009-06-17 23:48:30-07:00,HarrisBrandon,3017,15632,NEGATIVE
2248941401,Nothing rally carrina i talked to sam about it. ,2009-06-19 22:19:48-07:00,twisteddspirit,7858,6373,NEGATIVE
2176147882,being sad abd getting worried...... ,2009-06-15 03:56:03-07:00,bea_bautista,1965,19415,NEGATIVE
2052204283,off to work again! Customers better not give me crap i'm no mood to deal with it... just a little warning for my possible chicken buyers ,2009-06-06 00:51:59-07:00,azzanator,6586,2471,POSITIVE
2264430102,I wanna go back! I don't feel home here ,2009-06-21 04:43:51-07:00,JustFloEven,6711,15860,NEGATIVE
1835533254,@drewb It means you just Lost two hours of your life. ,2009-05-18 07:05:25-07:00,MediaChris,4483,3255,POSITIVE
2283235665,"@mrbobbybones saw the ntt video, im hurt you thought the morning show got a bad draw  i think i  was fair enough since i was rusty*",2009-06-22 13:15:25-07:00,Cassie_d1982,1620,6907,NEGATIVE
1982118292,"Oh, I got it...@baxiabhishek Never mind..Ignore that last tweet.. ",2009-05-31 11:26:52-07:00,zubinsaxena,9658,185,POSITIVE
2064421757,searching the net ,2009-06-07 07:06:16-07:00,gloriaah,2743,7849,POSITIVE
1678241973,"@dawnweslept she's a little navajo res dog. mostly heeler, maybe some husky and who knows what.  she is a GOOD dog ",2009-05-02 06:55:28-07:00,highsteph,3794,13480,POSITIVE
2001190132,sleeping furreal now. goodnight ,2009-06-02 00:59:30-07:00,iTerrific,4965,13547,POSITIVE
1977260471,"Shoulders &amp; scalp are a bit red, but that's okay. Lots of good food &amp; wine ",2009-05-30 21:24:17-07:00,jlburnham,46,17832,POSITIVE
2063430688,Just got home from hangin with sebby ,2009-06-07 03:30:43-07:00,ElijahDavid,1400,18456,POSITIVE
2175234494,@XIOMA123 no you are!! ,2009-06-15 01:19:10-07:00,MaxandSam,7746,16853,POSITIVE
2070641774,@hqp921 I know a family that LOVES Pioneer's stuff (all top end too) and they have had issues with every.single.product they've bought. ,2009-06-07 18:56:16-07:00,schleppydotnet,9571,18941,NEGATIVE
1967059217,Hey look! I got featured for once!  http://getsillay.blogspot.com/2009/05/mine9ye.html,2009-05-29 19:47:00-07:00,mine9ye,487,4321,POSITIVE
1548810042,I'm Officialy 25 now!! ,2009-04-17 22:55:17-07:00,Marcodj,3305,13493,POSITIVE
2014327000,"@GBDtweets however in ur case, please dont stop trying ",2009-06-03 02:02:49-07:00,EverybodysHero,2609,15151,POSITIVE
1966182744,@MTKBeats see you there ,2009-05-29 18:09:51-07:00,k_hack,6661,2307,POSITIVE
2231244589,"I need to lay down, cramps from heeeeeeeeeeeeeell ",2009-06-18 19:07:33-07:00,Synthesia,2782,5463,NEGATIVE
1695277637,Im hungry. But i forgot my pear at home... ,2009-05-04 06:36:19-07:00,nerdochaos,1735,17380,NEGATIVE
1957412380,not feeling too great today ,2009-05-29 01:18:19-07:00,ilstjohn,1309,13538,NEGATIVE
2325035620,"my eyes are wide open and my mind is racing but my body is sooo tired.. i need to nap, but i cant  wtfff.. oh, and work is totally screw",2009-06-25 05:30:23-07:00,doreenanne,9956,1601,NEGATIVE
2193400643,I hate lifeee ,2009-06-16 09:17:28-07:00,rosiethompson09,2695,11275,NEGATIVE
1965455358,@chinaablue ,2009-05-29 16:50:11-07:00,mcrfash1,7328,18935,NEGATIVE
2052718585,@Super_Jay never made it  grabbed a take away steak from nicholsons on the way home. how'd you pull up??,2009-06-06 02:38:15-07:00,snuff_man,2332,16894,POSITIVE
1679948259,@StampfliTurci That's not porcelain surely? It's a multi layered chocolate sundae! Om nom nom ,2009-05-02 11:26:04-07:00,Tittch,1387,7546,POSITIVE
2032750546,@msalien holy smacks!  You changed your avatar!  Looks great   is that the famous graduation hat?,2009-06-04 12:35:49-07:00,skinnypie,7911,11662,POSITIVE
2174947354,@stevaniewu not. it's wednesday ,2009-06-15 00:35:04-07:00,nathalichristy,8515,8537,POSITIVE
